run_id,num_devices,batch_size,loading_time,compute_time,rank
6,3,32,0.28583550453186035,6.301723480224609,0
6,3,32,0.20516657829284668,6.388301372528076,2
6,3,32,0.2039637565612793,6.38276743888855,1
