run_id,num_gpus,batch_size,loading_time,compute_time,rank
6,3,128,1.3276805877685547,0.5499534606933594,2
6,3,128,0.7984042167663574,0.5463347434997559,0
6,3,128,0.8310184478759766,0.5765500068664551,1
