run_id,num_gpus,batch_size,loading_time,compute_time,rank
4,3,128,0.9178447723388672,0.5613210201263428,0
4,3,128,0.7864494323730469,0.5925116539001465,2
4,3,128,0.750368595123291,0.6307501792907715,1
