run_id,num_gpus,batch_size,loading_time,compute_time,rank
8,3,32,0.6074745655059814,0.47158288955688477,0
8,3,32,0.598128080368042,0.4626328945159912,2
8,3,32,0.393218994140625,0.5917980670928955,1
