run_id,num_gpus,batch_size,loading_time,compute_time,rank
6,3,32,0.18771958351135254,0.46697545051574707,0
6,3,32,0.25236058235168457,0.4606790542602539,2
6,3,32,0.15195727348327637,0.469637393951416,1
