run_id,num_devices,batch_size,loading_time,compute_time,rank
10,3,32,0.23587465286254883,6.306283235549927,0
10,3,32,0.27648448944091797,6.271904468536377,2
10,3,32,0.35413551330566406,6.18749475479126,1
