run_id,num_gpus,batch_size,loading_time,compute_time,rank
4,3,64,0.4409956932067871,0.4509248733520508,0
4,3,64,0.39612388610839844,0.4664621353149414,1
4,3,64,0.44603872299194336,0.46190333366394043,2
