run_id,num_gpus,batch_size,loading_time,compute_time,rank
6,3,64,0.44766807556152344,0.465101957321167,0
6,3,64,0.3860037326812744,0.45665574073791504,1
6,3,64,0.36980772018432617,0.46472740173339844,2
