run_id,num_devices,batch_size,loading_time,compute_time,rank
9,5,32,0.16583490371704102,4.306861877441406,0
9,5,32,0.19330739974975586,4.2728188037872314,1
9,5,32,0.13689255714416504,4.32902455329895,3
9,5,32,0.17001700401306152,4.306959867477417,2
9,5,32,0.14030122756958008,4.334551095962524,4
