run_id,num_devices,batch_size,loading_time,compute_time,rank
8,4,32,0.23789668083190918,5.445403814315796,0
8,4,32,0.21515130996704102,5.468233823776245,1
8,4,32,0.17833471298217773,5.50499153137207,2
8,4,32,0.19632411003112793,5.486562967300415,3
