run_id,num_devices,batch_size,loading_time,compute_time,rank
8,5,32,0.7371718883514404,4.291133880615234,0
8,5,32,0.2505965232849121,4.782568454742432,2
8,5,32,0.17415499687194824,4.854687929153442,4
8,5,32,0.2329082489013672,4.787100076675415,3
8,5,32,0.19882655143737793,4.822304010391235,1
