run_id,num_devices,batch_size,loading_time,compute_time,rank
8,7,32,0.10153985023498535,3.2154197692871094,6
8,7,32,0.1197366714477539,3.1846206188201904,0
8,7,32,0.1887202262878418,3.128559112548828,2
8,7,32,0.143233060836792,3.1619980335235596,4
8,7,32,0.1414632797241211,3.1616907119750977,5
8,7,32,0.0985863208770752,3.208095073699951,3
8,7,32,0.1434028148651123,3.159954071044922,1
