run_id,num_devices,batch_size,loading_time,compute_time,rank
3,8,32,0.10968852043151855,3.478795051574707,0
3,8,32,0.1303398609161377,3.4583356380462646,6
3,8,32,0.4176325798034668,3.172022819519043,2
3,8,32,0.39154982566833496,3.19417405128479,3
3,8,32,0.18074584007263184,3.400252103805542,7
3,8,32,0.1035928726196289,3.484436273574829,5
3,8,32,0.12168312072753906,3.460482597351074,4
3,8,32,0.10219049453735352,3.486818552017212,1
