run_id,num_gpus,batch_size,loading_time,compute_time,rank
5,3,128,1.7316198348999023,0.5369789600372314,0
5,3,128,1.177448034286499,1.0119621753692627,1
5,3,128,1.4255225658416748,0.7600805759429932,2
