run_id,num_gpus,batch_size,loading_time,compute_time,rank
3,3,128,0.9327309131622314,0.5571644306182861,1
3,3,128,0.7114698886871338,0.5524423122406006,0
3,3,128,0.7604296207427979,0.6259665489196777,2
